node_u,node_v,label
55252654100,6603839720,1
24372159200,57208549601,1
57201990363,57218195605,1
55189438200,57666277200,1
54383232900,57222541649,1
57194289125,57202887572,1
14056688500,57215102752,1
16026698600,57206662342,1
6701916486,7005758098,1
45161012900,57202193229,1
57364264600,57893550000,1
55907009500,57226123823,1
57211205211,57226680783,1
35175388700,57351933900,1
26532212100,56910252000,1
6507718206,7202811057,1
57193761650,57206665886,1
24344225800,57024123700,1
24381651100,57211426825,1
55085556800,6602277744,1
55885670800,57205657884,1
37664726500,57208623046,1
56703319900,8340039100,1
57195760307,6701501754,1
57217661773,7003942962,1
56539945500,57216407144,1
57194434562,6602774577,1
55550695600,55788057200,1
55634527800,57200206882,1
6507441195,6603683306,1
56845192300,6602436600,1
57192073087,57193235583,1
57195573495,57867506600,1
57219738798,8299640100,1
22133963900,57190751938,1
15926246800,57214882838,1
57218127282,7103061271,1
57210591208,6601964582,1
57211523239,7801624906,1
57004538100,57210578524,1
56201455000,57192892615,1
22733536400,36473118700,1
35355756600,57226744981,1
57195940931,57211345269,1
24779987100,6701718828,1
55915537200,57205739069,1
57223308289,7006434026,1
35556063400,57221086062,1
56445863200,6508228018,1
56602798100,8223664400,1
57200425175,57219387197,1
55839922800,57219387197,1
57215493165,7402214018,1
56910252000,57300766300,1
57191344544,57213619626,1
57201607778,57214491317,1
57209314505,57261492100,1
57196234145,57218325471,1
57191402881,57203860123,1
57194715865,7410400145,1
26221591900,57194650805,1
57191669716,57217487916,1
57204108963,57204952547,1
27467682900,54419322000,1
55583329900,57205760368,1
7006260853,8554385000,1
55665456000,8534471900,1
57207884885,58615275700,1
55636544000,55846257200,1
16028772900,57201587977,1
57221908100,57720581400,1
57218477328,57219446439,1
23072832700,57214664064,1
57219405497,7202534688,1
35322954900,7004835587,1
56116349600,56210364100,1
56530380600,7004120983,1
56209004700,57190068681,1
57203687928,57205195001,1
36651681100,57194055042,1
14619829600,58635462800,1
15926246800,57223808599,1
6701542482,8585119800,1
57207489753,57223851595,1
56707421100,7102743604,1
37025944200,55535491100,1
6507713753,7006629961,1
56366658300,57193832250,1
6506104070,6603104178,1
54880573100,55851403100,1
36462533600,57343120900,1
6701322590,7004642148,1
57212443709,7003478797,1
54950226200,6508364691,1
6602774577,7801604422,1
55212754600,57197092087,1
16634614100,7003959774,1
55567301300,56641717100,1
53163233200,55189438200,1
55110225800,55321357400,1
57200514213,57226389009,1
7003732915,7004546814,1
15849625600,7005969319,1
54955193100,56626106100,1
6602633095,6603127485,1
22938031400,57201198471,1
24588088100,6602463745,1
57197858027,7101600451,1
23096428900,7004074021,1
25031122000,6603127485,1
57195071622,57205331827,1
36017460300,7004315011,1
57219285911,6602440608,1
57343633300,58044116500,1
23134993400,58317947500,1
36651681100,57215144273,1
55882063100,57191895726,1
56270025100,57463416000,1
55616396400,56779692100,1
56231016100,56257387400,1
35734884600,57482520200,1
35101283100,7003686739,1
57956234700,7004225897,1
57195415635,57217633174,1
28367982900,46661608200,1
36697180500,6507198930,1
35602313000,57211426825,1
55665656200,6505883465,1
7003810795,8948536400,1
55413466200,57213358811,1
16635637300,6506048716,1
57214189077,7102633221,1
57191669716,57201190300,1
57205150265,6602101968,1
23091409000,24477066700,1
26023085000,57197798240,1
57117690500,57351933900,1
36143358700,57211057969,1
57194029067,57215102752,1
26021760100,36340568700,1
57202440534,57210255285,1
35478909000,57199676160,1
6508037327,7103053518,1
56742830300,57193540668,1
57216876993,57757849200,1
57191258859,7404608099,1
35568595300,57210207587,1
57222660465,6601969069,1
24469152300,55940439800,1
55514754800,6603079011,1
54780172900,57207861606,1
22938031400,7003450280,1
55933323300,57218195605,1
35179056300,57201250923,1
35323810600,7005468526,1
57217121483,6506776579,1
57212428239,57351933900,1
36899832000,57370310800,1
57201250923,57216491565,1
23099238800,57203970401,1
56692922100,8407935900,1
36898360800,57195237565,1
23470649300,56124215400,1
13008420400,15849625600,1
16203173100,56747425000,1
57205564497,7006466498,1
57205594335,7004074021,1
56239297000,57217224230,1
12807827200,58331966900,1
57190817492,57203191886,1
57220639868,57220642258,1
54583433300,56703319900,1
57211292618,8342748400,1
57209314233,57211403633,1
6507616033,7103053518,1
57208794505,57217661773,1
57211156194,57222622777,1
55581041300,57218761267,1
24437971100,57211991325,1
57200504476,57215683127,1
14025574900,57196023105,1
56603632300,6603079011,1
6508289518,7003810795,1
57211924975,7005465927,1
57192892615,57211056598,1
55600616300,57147095500,1
56517792700,57211427050,1
57201721084,57201726260,1
57214178872,57214191037,1
55667266000,56414901900,1
57374553600,58975341700,1
55936832400,57204854613,1
57203687928,7005401841,1
6602713722,7801650202,1
35480634700,7201455990,1
57056521300,57215213867,1
57204469681,6603729308,1
56061023800,57192073961,1
6701557594,7003356559,1
23101552500,56049004900,1
57205221064,57208086230,1
57786189900,6505724820,1
57215106856,7201854991,1
54783056700,6505883465,1
56153132100,57193315259,1
56479115000,57210285712,1
35476648500,6506541996,1
57200400301,7003810795,1
24073240300,56518279500,1
57214189407,57218194363,1
57224310969,6603293779,1
59158288200,6506736837,1
57212389835,6701922481,1
57203863712,57217208569,1
55882155100,57189253682,1
57196219628,57217442328,1
36665879900,57202917829,1
6603127485,7203013613,1
56830151700,57211024981,1
57215148675,57219169179,1
57215148675,6506670264,1
57191365913,57202441601,1
57221872165,6506541996,1
55172863100,57195065379,1
6508289866,6602808786,1
55039209500,57205325248,1
36952258700,57219227832,1
55173582700,57203789639,1
26634884900,37091409800,1
57214755482,7005543703,1
37110131400,57207489753,1
56716031800,7801413705,1
57673607400,6508254295,1
57210753988,57214192009,1
37055346900,55770895400,1
58633723500,6701807050,1
6506645414,7003287875,1
56469309400,57193079613,1
56427492300,56462886200,1
57215129481,6602856381,1
6506649400,8585119800,1
57211669282,57286620800,1
12801111200,56663792300,1
57195803504,6508352050,1
22135510100,6602979827,1
56100276100,7004549172,1
57210924789,6602680085,1
23026082700,57224156534,1
16678820800,57210954530,1
57205106648,57205106684,1
6508037327,7003942962,1
57201288831,57201879993,1
57191854299,57194289125,1
55332159900,6603780090,1
55963020700,56906498500,1
57218192915,57219826253,1
25230650200,57190161603,1
56231177500,57201458555,1
14219526400,57195065379,1
57190732544,57201026134,1
56539945500,57201998453,1
57194869340,57203807364,1
55618665400,56080452600,1
25621529400,55857416000,1
57201480507,57222401768,1
57117279100,6701317946,1
57201458555,6506002895,1
57202887572,57217661773,1
36462959600,56688575600,1
6504280283,7006177272,1
56100276100,8353821500,1
56899043500,56967992400,1
57191632365,57194265142,1
14029585100,57205287889,1
57201466483,57218686403,1
37013762500,57212602955,1
55220687000,56526101200,1
10539970600,17342671000,1
36340568700,57212565921,1
57196022709,7005936077,1
57943710500,6601978164,1
53463361500,55648098400,1
36436940200,57189631142,1
57221759064,7801532760,1
25825489500,57108771800,1
6505881924,7102666167,1
56526846400,7006434026,1
16643616700,56537108900,1
35478909000,7102795216,1
57197767979,7103061271,1
35460884400,57204040996,1
16743542100,55850511800,1
55968603400,57224322868,1
55110225800,56020397800,1
57193086757,7801624906,1
57296603700,7003732915,1
57201095477,8534471900,1
23501793900,55835740200,1
6603936681,7004941263,1
16643616700,24479726500,1
57216760960,7005364633,1
56780215300,57212705551,1
57219108089,57219592561,1
57211057969,7005936077,1
57202284031,57209449016,1
36104074200,57206032001,1
57482336600,7201677725,1
57202612934,7103153424,1
56080452600,7201545134,1
57982355200,6603079011,1
57210132299,57216002789,1
57202318301,57210183990,1
6506305946,6506382388,1
37059628800,7005119089,1
35425219100,57223174150,1
57211494679,57237606700,0
57193882076,57215903709,0
57217211003,57538517900,0
57208036984,58635462800,0
57189579649,57191415162,0
50161231300,57195982562,0
57210841993,6603217119,0
57132920800,7202489013,0
55886033100,57200755425,0
56271486800,57193486010,0
37014654000,58514709100,0
57204144935,57224156152,0
56140052600,57203678896,0
56718706100,57219253720,0
34573703700,7801408313,0
55927927000,57209285279,0
37561044100,57197756333,0
36850997100,55252005600,0
57388968100,6603118183,0
41160942000,57553885100,0
54963750300,57214227643,0
53464349300,7004297662,0
57200639987,57204136385,0
36662021500,57282290400,0
55329077700,57196205393,0
57211403633,57214861984,0
56479115000,56666993200,0
57194237814,7006750502,0
57773396100,8840081100,0
56732311700,56970590600,0
55362857300,57212083287,0
56118064000,57201884329,0
55933913700,56613137000,0
55932927000,57216332968,0
57215383401,57223190210,0
57215572475,6603102572,0
57203484568,57212136924,0
18041935700,55210006500,0
36480585000,7005981970,0
57210132299,6508089504,0
56530089000,57210841125,0
57203009601,57221918587,0
58368009300,7801421883,0
56615162900,58307618500,0
37093481700,57203457964,0
6506322220,6603787466,0
54419946700,57189089750,0
57195572942,7004447092,0
23096090400,57222061171,0
58486613000,7006241835,0
55918156500,57195961955,0
14420864600,6506649400,0
57192697218,57214188309,0
55981416100,57352592100,0
57216404490,57218689642,0
55653726100,57221692718,0
57205307761,8270443200,0
57190380910,58769120700,0
37050721900,53868248900,0
57204392643,57222000582,0
55180668900,57211071832,0
57211639191,57218849349,0
57212239205,7102969029,0
57195136446,57221445700,0
57190126621,57214849529,0
55976136700,7003866554,0
55694511900,57219674433,0
56919132800,57213692823,0
56340522700,58824549100,0
57215149890,6603729308,0
57212308864,57216009455,0
36651122600,57212611089,0
56179227100,57204040996,0
56728521100,57214189215,0
57192890175,57216776259,0
55618665400,7003712236,0
54893383900,57201504995,0
57212551636,57222061171,0
44361325200,57204567083,0
56587445700,57243831900,0
56010491300,57202776363,0
57190183602,57932857700,0
57194869340,57203162035,0
57694465400,60082572200,0
57212237824,58693751700,0
14219526400,6603153404,0
57192173601,57222562872,0
57204587848,57222271356,0
57194853443,57337589100,0
55667266000,57193207695,0
55981667500,7007149880,0
56146474900,57208081275,0
10939275100,56328172700,0
57209827092,7103201405,0
57199848502,57214705609,0
57193672454,57201681975,0
37561944900,57221997539,0
57195394779,6603826892,0
57234377700,7004376921,0
55827609000,57581537400,0
35794016300,57222610574,0
35473838700,57216938503,0
57203284883,57209746166,0
56506744300,57205739069,0
57203173663,57222030405,0
54583433300,57220072646,0
57194104468,57211255039,0
38662141300,57207455831,0
57209747356,57214189667,0
56210785300,57205263489,0
57214192009,6602436600,0
57225206477,57267262100,0
57211960952,57225312385,0
57289236600,6506006903,0
56790133000,57221949854,0
56976864600,57215000256,0
22733536400,57204428956,0
57219494022,7102525318,0
12783094300,9745198000,0
56539945500,57041085500,0
35549305800,57216763037,0
56731050800,57222399729,0
56688575600,7402213724,0
11440300600,57207844316,0
57206459890,57225217157,0
56596313400,57209322197,0
55963020700,56819111900,0
55556296100,57189628889,0
57207112042,8202851100,0
54400811900,57223051751,0
57214183738,58093046500,0
57412349400,7006522989,0
55844394700,57204858767,0
55315642100,57210805930,0
57199972142,57314462000,0
26031890200,57190026512,0
7005330448,7005846438,0
25226734800,57218286932,0
36965913900,7404382052,0
57200889937,57207928417,0
35338069100,57205325248,0
56835238700,57039798100,0
36627561600,8938922300,0
57201185210,8161184700,0
35609932800,57205938518,0
57211601222,57217190881,0
57205150265,57218595708,0
22954969300,7005088724,0
56912294300,57218679825,0
55616120700,57218681546,0
55918137600,56462470600,0
55990052000,7005619860,0
57195946682,57563552800,0
36343722700,57214329258,0
36946403400,57202376967,0
23981156000,57211014966,0
35574475800,57204469224,0
57195974983,57201898788,0
57200189686,7003356559,0
57212418884,6505881924,0
42062305700,57194470244,0
55351753800,57215530391,0
55361659900,57218583376,0
55252005600,57194740873,0
57206239200,6602884321,0
57196023539,57771957800,0
57225173469,7003702845,0
57210928006,57643482500,0
12807138200,57203750079,0
55969453600,58282114600,0
23991894900,25422285200,0
37113578200,57210820864,0
57204976787,7006614631,0
57147359700,57208788710,0
57197785807,57812866200,0
19640313400,57190380910,0
57214192009,6603356349,0
55895265500,57199676160,0
57194347166,57203181593,0
57208923087,9273383800,0
56708122100,57195996825,0
57028170700,57223434569,0
22938031400,57221675291,0
36923965900,9846419000,0
57117892400,57214861520,0
57192890175,6507917569,0
57203547083,57218684326,0
57195626464,57875139500,0
57194194226,7003557544,0
6507063353,7801650202,0
57195309972,57219717607,0
55546293600,6506694707,0
57219841927,57221109427,0
55624616000,57188766397,0
56948379200,58020316700,0
57204691995,8429526600,0
56804339500,57217208569,0
57194853443,57219169179,0
23097126700,57198497937,0
57202955175,57226432809,0
57193566572,57210122317,0
57670913400,7003479249,0
36816468000,57191584418,0
57211444387,57215303912,0
57194799753,57221684473,0
57190740486,57296220700,0
57204930523,57220639868,0
58139792000,9746680000,0
57195962879,57222708506,0
57204012974,6602663937,0
57204461143,8547936900,0
57204469224,57223180480,0
57194191719,57200504476,0
56139889100,57194346703,0
10142248500,57226267364,0
54780334600,57189584205,0
14322023700,7004675336,0
57218583376,57223051751,0
36881021500,57147237500,0
57192872661,57226399900,0
57220996918,57226335939,0
57214182680,57216753873,0
57189251881,57204835697,0
57198497937,57540334900,0
55927598000,7004548216,0
16064406700,55249712800,0
55561799200,57491116800,0
35478909000,57199848502,0
57205880194,60082572200,0
12142068500,55889655600,0
36839858800,56541553400,0
56421951000,57207732171,0
57198154555,7007018624,0
56047429200,7005355323,0
56469309400,6507525596,0
25654002300,6701474709,0
53879403200,57223241991,0
55404271700,57201683846,0
57191089948,57203245070,0
49061004000,57214861366,0
57004538100,57208142545,0
36550115500,57220109247,0
55882155100,57130935800,0
24278819400,54797008100,0
57221436999,57457149700,0
57199731514,7004401732,0
55868704200,57211980385,0
57212021422,7007060970,0
36461041400,56674631200,0
23988400700,57578634600,0
56441147000,56770826700,0
57212314332,57497371000,0
14013330900,57200116102,0
57219161373,57360507500,0
56385629000,57278847300,0
57201155862,57219249545,0
56523519500,57194547700,0
54408304200,57193093623,0
43861246800,6603780090,0
16743542100,57191878940,0
57214932830,59791432300,0
57226680783,6701901312,0
57207744163,57208425001,0
35609379300,56368061500,0
56537108900,57211031880,0
57188683967,57201734615,0
54584961800,57194055042,0
35602313000,57215145301,0
55848380500,57192718321,0
57265162800,7004211122,0
54998634900,57189758876,0
57196706353,8962997000,0
36017460300,56527129000,0
57215362609,57219884099,0
57202939548,57921050600,0
36924429000,8882780600,0
57204524013,57212453508,0
57202094662,58472101200,0
56026888300,57193356957,0
35797450100,56237393300,0
40361627700,57220897367,0
57216893366,57219672415,0
55932949800,55986627700,0
26647133500,57201990363,0
56151478400,57284114100,0
55361659900,55567301300,0
57204103404,57205632211,0
57214861984,6701547321,0
36898360800,7006196140,0
57206693050,57222395294,0
57222377612,58082494500,0
57203852441,57208745531,0
57210569063,57429841700,0
53663773900,56529093700,0
57203455596,57213814632,0
24167716600,57216590176,0
55303432300,57190761644,0
55325186200,57204478890,0
57205145236,57217154962,0
57205073315,6603351261,0
57221496394,58975341700,0
55344487200,57196297669,0
57190837633,7004573622,0
56732974800,6602971364,0
7102064670,8718772800,0
57201573233,57262367600,0
56593551000,57212610783,0
57214092801,57219387197,0
56556871700,57451854100,0
57194646658,57222542321,0
27067901300,57221606534,0
35410389400,57203845954,0
58200046600,58667890700,0
56494277900,57094031700,0
18434783700,56576608900,0
36151189100,55469668000,0
55510111500,56316545200,0
55266705500,56140052600,0
48860936400,57194232387,0
56716031800,57189254214,0
54389051200,58582140500,0
24537961100,57221712438,0
55062282700,57197023682,0
35619118900,57197139370,0
15021715600,56999263100,0
55247019400,57222377612,0
55133761700,57215592478,0
36598939000,57218177878,0
57190381783,58071501400,0
36851295700,7201890059,0
57215151862,6601978164,0
56701962100,7003686739,0
57413715900,58253682400,0
56227341800,57143944000,0
57200121227,57205627840,0
55554576000,56383442400,0
56308309200,57224117026,0
14049155900,56263403900,0
57130935800,57200755425,0
35101968300,55770297800,0
55915590900,58102558100,0
33768086600,9746797800,0
56366658300,57195593033,0
57194183386,57194633231,0
57194348036,57237785000,0
55343310400,57215107389,0
57195256431,57204108963,0
55754467500,7003557544,0
6504285422,7102666167,0
54791865700,7004521489,0
55249513200,57219400414,0
56526383300,57190183602,0
56709549400,57208236682,0
57212227838,57614738900,0
57194055042,7003544066,0
53063493500,7007018624,0
57203021622,57218286932,0
57202578790,57226337681,0
57202585495,57990097600,0
57200695435,6506156863,0
26022392400,55329077700,0
55622609300,57203930984,0
30567549800,56659358100,0
56817814000,57211520883,0
55347958000,57192211666,0
57310887700,57865907500,0
10939275100,57219791677,0
36802444100,57894035200,0
57212391108,57226449174,0
57200078915,57447340800,0
55941225400,57203822525,0
56239297000,57193929795,0
58828716700,7006505400,0
57209008490,8715712100,0
56857250500,58766061200,0
57204099075,6506776579,0
57205123119,6505819924,0
36451118600,57215776173,0
14021049800,54901949900,0
55898255600,57226165089,0
57193877561,7005952973,0
7006611602,7006827604,0
57205342050,57217018455,0
56901169400,57206039206,0
57031886100,57209364426,0
35552663800,9273383800,0
57209828320,57215663741,0
55002971800,55626682400,0
57204093450,57219330311,0
57103819300,7006200042,0
57214877947,57672073500,0
57220434860,58986651200,0
57200422086,57218556770,0
26654926000,57202349525,0
7102210862,8299640100,0
55369035500,57211516339,0
24381651100,57191492900,0
36145399600,57261257200,0
56825146000,57217138390,0
57215043417,57576247800,0
23096090400,57215151862,0
55859432100,57214244618,0
57204638546,57222634123,0
35322830900,56768212800,0
25947321200,57206032001,0
24476818100,57209182762,0
57205307761,57215102728,0
55616120700,7006097264,0
56033235800,58635998700,0
57196236454,57207121382,0
56227341800,57218573553,0
12776250500,24831558400,0
57202072541,58636377600,0
57203511535,7201764396,0
58074396900,6602487131,0
13205307600,57205215527,0
56903779800,57215444648,0
24336430800,6603729308,0
35585451000,7004062333,0
57204783922,57222536963,0
55589269800,57193452712,0
57221369272,57429254000,0
56289557600,57222556832,0
36095740700,36492568500,0
57743985700,8544008900,0
57200218961,57719990600,0
57200700773,57216414176,0
57194186623,7005364633,0
57215486453,7202606880,0
12242010500,23987645200,0
57207826682,57216893366,0
57214187522,59850437200,0
57194854340,57212025718,0
57199731514,6506641033,0
54783293900,57189061659,0
57189253636,57201407965,0
57837199100,7004426962,0
57201857610,57210842981,0
56135789200,6506561384,0
55216567600,55538971700,0
57202785952,7005755002,0
54410372700,57216908760,0
37102119100,57099808000,0
57200037148,57201096233,0
6701722261,8225271400,0
57208691584,57215151862,0
26530872400,57221688357,0
26032541600,57205540254,0
55622679800,57190170514,0
57217336947,57894035200,0
57214192444,57221501622,0
15134994000,56672404300,0
57214183847,57226335939,0
16022096800,57195903324,0
56541553400,57259086200,0
57205433716,58317816000,0
56393969400,57189267051,0
57204575069,7004265737,0
57132480100,57206133412,0
57194031859,57215144273,0
7004194383,7801598304,0
35745451600,7404277487,0
55319211200,7102733067,0
57118110300,57209008905,0
16643141600,56662790000,0
31667532100,57205247793,0
36978732600,57197711987,0
35976473700,57193492200,0
36971878100,56433597800,0
55538971700,57220509361,0
56231177500,57208645087,0
57192378182,57203372876,0
6506472913,6507638077,0
55941225400,56768152200,0
55325823300,55931005800,0
57218159427,57222474421,0
55556296100,57221085828,0
56747438200,57201550536,0
56834997800,7006637649,0
57192700087,7201790171,0
56963400100,57206032001,0
54784204200,57191476074,0
56845515200,57195282664,0
57221452241,57223307001,0
23981156000,57211010956,0
55332536900,57203823276,0
55675601900,7202551071,0
56668772700,57208425908,0
56025855800,57203223181,0
16062998800,58472101200,0
55778572900,57207841332,0
53979318000,57226149147,0
56122157300,7005386667,0
56584408200,57221393685,0
57192650467,57210805930,0
44461002100,57209746692,0
57207615640,57217116183,0
56333325300,57204352960,0
57194021664,8551369700,0
57200965730,57788715000,0
55413928100,7003789671,0
57214862204,59158527300,0
57200070246,57204359651,0
55867037900,57209292495,0
57212705551,57559982600,0
55089982700,57932056700,0
57904040900,7102178796,0
35324039000,6602543045,0
58020431000,6603936681,0
57202590581,57215502619,0
57201740576,57218836033,0
12771529000,57195429424,0
35619528200,39961645000,0
18437640800,7403277146,0
40262544400,57194232387,0
54388326500,57195350761,0
56992310200,57203789639,0
55241765900,6603354500,0
57207623517,57212308864,0
35772986700,57223026498,0
55770297800,55919995400,0
36652331000,57205677091,0
55469668000,8424235900,0
16025957000,56326376300,0
57195314179,57195573495,0
57195394779,57213566990,0
57200188106,57222221127,0
57077922100,57221936035,0
54382485600,57212389835,0
57194869340,57216009455,0
57195265762,57215769602,0
57194547700,57201281807,0
57195504303,7203089161,0
35185387700,6602681536,0
56919341400,57205143340,0
57191259498,57213814632,0
56545194900,57221246668,0
57211849751,57218864767,0
57189703568,57200561274,0
55532526000,57203284883,0
56425076100,57200283406,0
56131617800,57214175164,0
57201725745,57224114773,0
57210132299,8630861900,0
37037191100,57195473054,0
57210841125,57268089700,0
57226577471,57429254000,0
57204724009,57219706579,0
57195313178,6504395175,0
55445812900,57201456169,0
27467963800,57218387464,0
57195593253,7201854991,0
37562228500,57210344965,0
57206934725,57220859011,0
57218681957,57223051751,0
56745087900,57201155862,0
23476510600,57219820552,0
16634614100,7202594350,0
22985592800,55974158800,0
56825146000,7003789671,0
57366114000,59797986500,0
57202513641,57211336525,0
57210691053,57218251679,0
57195426504,57218257206,0
35338069100,55532526000,0
57204291056,7005909070,0
57190169591,57220044618,0
35567766200,36144437800,0
55508673500,7004578182,0
35950439400,57216361338,0
57226350513,7402213724,0
57195675149,58305032800,0
57201725745,57201878797,0
28367982900,57208088761,0
23490079100,57212705551,0
36970994100,56603977800,0
57094669700,57215693018,0
56527030000,59454890900,0
56074017300,57753975100,0
57198154555,57210960198,0
57202955220,57208081454,0
45661023000,55344487200,0
35086939400,57195735397,0
57201434495,6603061539,0
56583543400,57215150045,0
57205548821,57226244654,0
57190662275,57203028938,0
24167716600,57212554434,0
57295361800,7101975791,0
57193451329,57203099111,0
56656184700,56665426600,0
25031854100,57201864122,0
57201185210,57209542137,0
55558132100,57194347166,0
57217989463,8533612500,0
57194439905,57810959300,0
57120078000,7801424387,0
57192929383,57454133500,0
55895199400,57207305344,0
14007750600,57216294315,0
56117747500,57210908574,0
56625931000,57216432854,0
57204784098,57226298314,0
55321897700,57189870236,0
55546293600,57202071668,0
57200945886,7404382052,0
57200338451,57204764225,0
57078009900,57210924789,0
57193926781,7003478797,0
56505483400,57202395857,0
57220554391,7004650022,0
56253057200,7004518637,0
57220064372,57639111000,0
58934071000,6506995592,0
57195256431,57195358619,0
57193452712,57193957180,0
57195261969,57200334285,0
55859432100,57189391159,0
56388715400,57218509637,0
24338809600,44361299900,0
57205342050,58101468300,0
57219446796,57220639868,0
24381811800,57199421474,0
36554763200,7004476045,0
57194560502,57202493835,0
57194507415,57195962305,0
57190662275,7801604422,0
25655622000,56519578400,0
55345344600,57219204189,0
57203550028,57215821161,0
55667266000,6506420388,0
56811564300,57218223824,0
57200212887,57201587268,0
57204343177,57205690880,0
57193495004,6603188445,0
57215969159,57216447728,0
35213201500,58749461200,0
41261303800,7005797030,0
56962704100,57216319401,0
57202968313,57207844316,0
57203784627,57212565921,0
23990618900,57195512502,0
55130633800,57191614204,0
36970630800,57202361345,0
55353996100,6603640296,0
57224075170,57313075200,0
59740856700,6508352050,0
57194735868,57200284842,0
57194788857,6602109801,0
37560946400,55252654100,0
57203118946,57223174150,0
56381411700,57218376468,0
56405295900,57216371644,0
56638311500,57193087551,0
43461171700,55319040900,0
57211252287,57817621100,0
57212369504,57218139650,0
56435594400,57195574116,0
57222537781,6508168817,0
57214171040,57760698700,0
55984805800,56526101200,0
23488185000,54791348000,0
25621529400,57845858500,0
57201564046,57218854552,0
55667485000,57211298407,0
16426043400,56209004700,0
36973301500,57202322317,0
43461171700,57188728709,0
57218509637,57290939000,0
57200371411,57981739400,0
7003327298,7003404516,0
56020397800,56928409300,0
57195417633,8718772800,0
56505366300,57217224230,0
57201634282,57202590581,0
55754467500,8355630100,0
57205727302,7005364633,0
23472984600,57219510407,0
57204501045,57221135771,0
22733536400,55388213100,0
57220184531,57223851595,0
57210805930,7004061355,0
56525306900,57194715865,0
59662811800,7102060198,0
56689342000,57222990908,0
57195735397,57215103060,0
16238022000,56705418200,0
12042047500,57195100670,0
55274252500,58104798300,0
57205596425,57207244828,0
35548015700,57207728602,0
37099155100,57189361665,0
57203044423,58575567800,0
36841545200,57221972860,0
55237904100,57203716261,0
56689517000,6506003725,0
57219386443,7101835153,0
56526512000,57207695253,0
57191846864,7102450017,0
57216727772,7003356409,0
57207489753,57214451580,0
57200081815,57203028938,0
57217853428,57219660583,0
57219616202,57226030553,0
54419946700,57217718572,0
55618669100,57722436200,0
35338069100,57207455147,0
35081168700,57202322317,0
36192953700,57221759483,0
57108771800,57264877700,0
55345344600,57195350761,0
36462959600,57214185808,0
57193441638,57218378776,0
57195591112,57213619538,0
36923965900,42062305700,0
56675379200,7003403034,0
57215151862,58027976500,0
57205545749,57211115618,0
35617224000,58170229500,0
57190231248,57204598234,0
55839922800,57192805123,0
57210154153,7202241794,0
57202850720,6601977808,0
54965487500,56825146000,0
56378542800,57193273980,0
57203165474,57219884947,0
37111391400,55444535500,0
56320719800,57226734959,0
57191163832,57207107620,0
34880368100,57215322835,0
57206187560,57211067905,0
57202578790,57204802242,0
36739187800,55637497100,0
26867481600,57189361665,0
57207455147,58481893500,0
26221591900,55378410100,0
57211450084,57218569616,0
57214187811,57823268500,0
57192426164,57222998015,0
24503743000,57214185768,0
57213812480,57222809607,0
57211337705,57220087133,0
57210888537,57218491501,0
56157071700,57192876741,0
55931005800,57219123655,0
15061070200,26021760100,0
56378542800,57192661896,0
57218761000,6602828586,0
56139998600,57202214798,0
56940459700,57216798630,0
11439250900,36651681100,0
57205731647,58300629700,0
56145502500,57205354812,0
56023181200,6603271904,0
56070165000,57255889800,0
26323078500,57218399556,0
36669038500,56073934300,0
57193262849,57868312200,0
57209008490,8275704100,0
57336713600,58345149400,0
57195476384,7103026228,0
54785510000,57447340800,0
57191832514,57209449966,0
57194679642,57213686247,0
55332536900,57226548735,0
57191445065,57210753988,0
57190517862,57210391108,0
57034684000,57216776259,0
57195424338,57203716261,0
56681998900,57201443305,0
57216826033,6603391847,0
57194381556,59160069300,0
37013762500,57203394800,0
23982788200,41461314400,0
57194871737,57215590312,0
57226485843,57862176200,0
55661019500,6603810686,0
27067481500,50462510200,0
57212403889,6602404361,0
55659638800,57195062603,0
57208644872,57216924143,0
56988931300,7004675336,0
57202660685,57214072005,0
55247269900,56819117900,0
55314365000,8840081100,0
35770374200,54791960600,0
22135510100,57194191719,0
26535979500,57204803206,0
14044492300,55941514600,0
57189326030,58257581800,0
57189875946,57220896417,0
56681785000,57215585311,0
57211010956,57214823832,0
57195429424,57211349180,0
57204308519,57208403478,0
57202612934,57218477328,0
36561254400,7004481112,0
57201278144,57210390533,0
16238022000,56928302200,0
35478909000,56237393300,0
23493442400,34573703700,0
57204618792,57208488188,0
35306973000,7102525318,0
12809396900,16307277700,0
57208214907,57559535300,0
56906498500,57197806772,0
57209578821,57224180153,0
57204938120,57221418361,0
35321390300,56542795100,0
55252654100,55638899000,0
57203863712,57210344965,0
57191878940,57932056700,0
15849625600,6602559493,0
56584651800,57214187155,0
35099287000,54405056900,0
24473173200,36057308000,0
56192402100,57201775200,0
57194854340,57877530600,0
57061886100,57835514000,0
57094669700,57132065000,0
23027995000,6508060144,0
50162860100,57219696692,0
36144437800,54976634500,0
56229442400,57208592747,0
56185997600,57222377213,0
56878687500,57305805200,0
57224315503,6701405364,0
57226248248,57320372800,0
56040192300,57213834122,0
56906498500,57204929759,0
49862080100,57204671752,0
55615833500,57190793080,0
55320475800,56689342000,0
24331672700,57203858093,0
57203948395,58485734000,0
54392384900,55546002700,0
7201498609,7201559188,0
57193011405,57204952547,0
57191878940,57204561962,0
56349737900,57204453282,0
57194184256,57204646396,0
57215537459,57220208183,0
24073819900,7003952459,0
56556365300,57216924887,0
23987156400,55598364800,0
15056983100,23990618900,0
57226750833,7005322928,0
6602904104,8219543000,0
26428514900,57216419648,0
57195197340,57204844571,0
